relation_id,head_type,head_name,relation,tail_type,tail_name,evidence,source_report_id,source_title,page,section,source_tier,confidence,review_status
relation_583a1b3c839a6d4c,Company,紫光股份,HAS_PRODUCT,Product,新一代旗舰级AI服务器,完成新一代R5500系列服务器发布,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_5a8a98b211eeed23,Company,紫光股份,HAS_PRODUCT,Product,LinSeer Cube 大模型一体机,推出LinSeer Cube 大模型一体机,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_5b3041cc4d3d559a,Company,紫光股份,HAS_PRODUCT,Product,LinSeer ICT 智能体,发布了新一代数字基础设施智能化方案“LinSeer ICT 智能体”,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_5c67125b262c8abc,Company,紫光股份,HAS_PRODUCT,Product,AI 数据平台解决方案,推出AI 数据平台解决方案,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_5e1bf9eb426f5fa1,Company,紫光股份,HAS_PRODUCT,Product,图灵小镇,在“图灵小镇”不断扩大建设数量及运营规模的同时,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_5e6724f2d085c457,Company,紫光股份,HAS_PRODUCT,Product,云网安一体化解决方案,公司积极探索与本地伙伴的协同模式，推动云网安一体化能力在海外落地,annual_000938_2025,2025年年度报告,20,收入与成本,1,0.90,auto
relation_6027693c066d5189,Technology,芯模联动,ENABLES,IndustryConcept,智算业务,重点聚焦“芯模联动”(芯片研发与算法模型深度协同)战略,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.80,auto
relation_60d7fddeaf2c6f77,Product,知识平台,RELIEVES,Bottleneck,大模型行业落地中私域数据使用难题,解决大模型行业落地过程中私域数据，包括结构化非结构化数据精准处理的平台,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,0.90,auto
relation_623bb25d4dbe0969,Company,紫光股份,HAS_PRODUCT,Product,CloudOS 7.0,完成 CloudOS 7.0 软件特性增强版本发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_62a31cc5c6254b77,Company,紫光股份,HAS_METRIC,Metric,研发费用同比增减,表格：研发费用同比增减-2.92%,annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_62e6d22f7fe4fdb0,Technology,大模型,ENABLES,IndustryConcept,人工智能,技术层攻坚大模型、推理优化等关键技术,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,0.90,auto
relation_6363335764afb5e3,Company,紫光股份,BENEFITS_FROM,IndustryConcept,数字化转型,解决数字化转型'最后一公里'难题,annual_000938_2025,2025年年度报告,20,收入与成本,1,0.70,auto
relation_6384460f05a8a9a0,Company,紫光股份,USES_TECHNOLOGY,Technology,U-Center,同上,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_63b9af16cfaefdf0,Company,紫光股份,HAS_PRODUCT,Product,网络,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_64a366b8e937e1f4,Company,紫光股份,USES_TECHNOLOGY,Technology,BMC,同上,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_64b576902629356a,Company,紫光股份,BENEFITS_FROM,Policy,国务院《关于深入实施“人工智能+”行动的意见》,国务院《关于深入实施“人工智能+”行动的意见》...为行业高质量发展赋能,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,0.80,auto
relation_6579d81e365f8465,Company,紫光股份,BELONGS_TO_CHAIN,IndustryChain,AI 算力产业链,丰富 AI 算力产品布局，持续提升 AI 解决方案能力与市场地位,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,0.70,auto
relation_668c387f18177397,Company,紫光股份,DISCLOSES_RISK,Risk,人力资源风险,公司业务所涉足的领域专业性较强，加之现代企业竞争日益激烈，公司将面临着人力资源成本上升、技术人员和核心业务骨干缺乏的风险。,annual_000938_2025,2025年年度报告,37,报告期内接待调研、沟通、采访等活动,1,0.90,auto
relation_6a27835449492bc1,Company,紫光股份,HAS_PRODUCT,Product,云与智能平台,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_6a695f8154e58148,Company,紫光股份,HAS_PRODUCT,Product,下一代存储,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_6c526f18a3e035f5,Company,紫光股份,HAS_EXPOSURE,IndustryConcept,数字化,作为数字化及AI解决方案提供者,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_6df64f532b3423b6,Company,紫光股份,HAS_PRODUCT,Product,ICT基础设施与服务,产品分类：ICT基础设施与服务,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_6e69ad9d80706a41,Company,紫光股份,HAS_METRIC,Metric,ICT基础设施与服务收入占比,ICT基础设施与服务占营业收入比重：79.43%。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_6ed3739843369a94,Company,紫光股份,HAS_METRIC,Metric,营业收入_2024,"营业收入49 79,024,078,451.16",annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_6f976181d216921a,Company,紫光股份,HAS_PRODUCT,Product,安全产品,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.90,auto
relation_6fec882f638cc461,Company,紫光股份,HAS_PRODUCT,Product,Cloudnet云管,2025 年Cloudnet 云管业务快速增长,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_6fff648945bb2cce,Company,紫光股份,HAS_PRODUCT,Product,AI工作站,主要产品及服务包括：6、智能终端：商用笔记本电脑、商用台式机、智慧云屏、AI工作站等。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_7042a5c455ab03d1,Company,紫光股份,HAS_PRODUCT,Product,网络,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_724be5701ee95369,Company,紫光股份,HAS_METRIC,Metric,营业收入_2025,"营业收入4 115,158,438.75 258,272,495.85",annual_000938_2025,2025年年度报告,108,89 -减：营业外支出,1,1.00,auto
relation_72d444929fc66bbf,Company,紫光股份,HAS_PRODUCT,Product,交通大模型,推出交通大模型、交通智算解决方案、城轨行业智能体。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.90,auto
relation_73468d47a24e6128,Company,紫光股份,BENEFITS_FROM,IndustryConcept,智算中心,基础层聚焦智算中心等核心算力设施,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,0.70,auto
relation_7349d16fd4b12d67,Company,紫光股份,HAS_PRODUCT,Product,数字乡村解决方案,聚焦信息基础设施、公共支撑平台、数字应用场景、保障体系建设、建设运营管理等数字乡村建设场景,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,0.80,auto
relation_7702d15333216697,Company,紫光股份,HAS_PRODUCT,Product,算力调度管理平台,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_77ed23bf08d11bd0,Company,紫光股份,USES_TECHNOLOGY,Technology,Comware,公司在网络、服务器、存储、云计算、安全等重点领域掌握核心技术，包括Comware、AD-NET、U-Center、CloudOS、UltraStor、BMC、傲飞算力平台、灵犀使能平台等平台与核心底层软件以及相应的硬件产品IP,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_7845cbda72a60efb,Company,紫光股份,USES_TECHNOLOGY,Technology,AD-NET,同上,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_7871ab0c98d6edbd,Company,紫光股份,HAS_METRIC,Metric,国外营业收入,"国外 | 4,710,527,747.84 | 3,601,208,503.46 | 23.55% | 53.59% | 73.58% | -8.81%",annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,1.00,auto
relation_788b32788fc6088c,Company,紫光股份,HAS_PRODUCT,Product,全场景Wi-Fi 7组网方案,完成全场景丰富Wi-Fi 7 AP 款型及管理平台增强项目发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_7996e06988568abb,Company,紫光股份,HAS_PRODUCT,Product,IT产品分销与供应链服务,"分产品：IT 产品分销与供应链服务，2025年收入25,561,918,394.39元，占营业收入比重26.42%。",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_79a9d45ca5757056,Company,紫光股份,HAS_METRIC,Metric,营业收入_2025,"营业收入49 96,748,339,344.03",annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_79dcf79f7a23c7d5,Company,紫光股份,HAS_METRIC,Metric,毛利率比上年同期增减,毛利率比上年同期增减 -2.80%,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_7ad2973ab791145b,Company,紫光股份,USES_TECHNOLOGY,Technology,云计算,公司深度布局“云—网—安—算—存—端”全产业链，提供网络、计算、存储、安全、终端等全栈智能ICT基础设施产品、先进的云与智能平台和数字化解决方案,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,0.90,auto
relation_7ad5ffc061c4c9de,Company,紫光股份,HAS_PRODUCT,Product,数据中心交换机,公司数据中心交换机和高端路由器成功通过欧洲高级网络测试中心（EANTC）2025 互通性测试,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_7d5c0a6074b509c4,Company,紫光股份,HAS_PRODUCT,Product,计算,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_7e2675cb7f843081,Company,紫光股份,HAS_PRODUCT,Product,园区网控制器7.3版本,完成园区网控制器 7.3 版本发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_7e76ee357f604bb1,Company,紫光股份,HAS_METRIC,Metric,研发投入占营业收入比例,表格中2025年研发投入占营业收入比例为5.12%，2024年为6.46%。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_7ed62b77a1180ca0,Company,紫光股份,HAS_METRIC,Metric,国内营业收入,"国内 | 92,037,811,596.19 | 79,030,638,114.93 | 14.13% | 21.17% | 25.03% | -2.66%",annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,1.00,auto
relation_7f97bcbe0cc30053,DemandDriver,人工智能+行动,DRIVES,IndustryConcept,人工智能,随着实体经济与数字经济的加速融合以及“人工智能+”行动的持续开展,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.80,auto
relation_7ff37547304c873c,Company,紫光股份,HAS_METRIC,Metric,国外收入,"国外收入：2025年4,710,527,747.84元，占营业收入比重4.87%。",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_8053dbc8c22f3b70,Company,紫光股份,HAS_PRODUCT,Product,安全大数据中台产品,完成安全大模型和安全智能体产品发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_82fa08c7c832d8a0,Company,紫光股份,USES_TECHNOLOGY,Technology,Wi-Fi 7,全场景Wi-Fi 7组网方案增强,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_82fff54b5db1577d,Company,紫光股份,HAS_PRODUCT,Product,百业灵犀私域大模型,公司陆续推出百业灵犀私域大模型、灵犀使能平台、灵犀推理引擎、灵犀AI助手、灵犀Cube一体机及多个行业智能体,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,0.90,auto
relation_84fea3cc3f609209,Company,紫光股份,HAS_PRODUCT,Product,IT产品分销与供应链服务,产品分类：IT产品分销与供应链服务,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_8655190e028d0b11,Company,紫光股份,HAS_PRODUCT,Product,政务云,参与19个国家部委(局)级、26个省级和200多个地市县级地区的政务云开发工作,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.80,auto
relation_86711ad292e1f399,Company,紫光股份,BELONGS_TO_CHAIN,IndustryChain,AI算力产业链,作为数字化及AI解决方案提供者，为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,0.90,auto
relation_878946d1e3c068b6,Company,紫光股份,HAS_METRIC,Metric,归母净利润同比增长率,实现归属于上市公司股东的净利润16.86亿元，同比增长7.19%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_87e527c8839e007a,Company,紫光股份,HAS_EXPOSURE,ValueChainSegment,政企DICT市场,强化政企DICT市场合作。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.80,auto
relation_880e3afad6978e7b,Company,紫光股份,HAS_PRODUCT,Product,液冷技术创新产品,2025年，公司又陆续推出多款液冷技术创新产品及配套解决方案,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_887b7db028c2e7cf,Company,紫光股份,HAS_METRIC,Metric,归母净利润,实现归属于上市公司股东的净利润16.86亿元，同比增长7.19%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_88ba9dc68cabfef7,Company,紫光股份,HAS_PRODUCT,Product,云计算,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_8a0c595f7a13069a,Company,紫光股份,HAS_PRODUCT,Product,园区交换机,中国企业网园区交换机市场份额36.2%，排名第二,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.90,auto
relation_8a59cefc73b08064,Company,紫光股份,HAS_PRODUCT,Product,H3C UniServer G7系列模块化服务器,公司H3C UniServer G7 系列模块化服务器以丰富的软硬件生态兼容性，适用于集群训练、训推一体、边缘推理等场景,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_8b30a514de2bd379,Company,紫光股份,HAS_METRIC,Metric,扣非归母净利润,实现归属于上市公司股东的扣除非经常性损益的净利润16.35亿元，同比增长12.26%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_8dc93700e4f21c53,Company,紫光股份,USES_TECHNOLOGY,Technology,傲飞算力平台,同上,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_8df1ee1f3657fe6a,Company,紫光股份,HAS_METRIC,Metric,归属于上市公司股东的净利润,"归属于上市公司股东的净利润（元）2025年1,685,521,754.82",annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_8e102305a3abcb8d,Company,紫光股份,USES_TECHNOLOGY,Technology,数智技术,公司积极响应国家乡村振兴战略号召，以数智技术赋能乡村振兴,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,0.90,auto
relation_8ea0d5ac752ea436,Company,紫光股份,HAS_METRIC,Metric,主营业务收入_2024,"2024年主营业务收入78,865,531,368.92元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8f977c27b4ee95ca,Company,紫光股份,HAS_METRIC,Metric,稳定期毛利率,毛利率14.8%,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,1.00,auto
relation_8ff58d1507860c32,Company,紫光股份,HAS_PRODUCT,Product,广域网控制器7.4版本,完成广域网控制器 7.4 版本发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_92172d69dbf7b9dc,Company,紫光股份,HAS_PRODUCT,Product,灵犀智算解决方案,主要研发项目名称：灵犀智算解决方案,annual_000938_2025,2025年年度报告,24,况如下：,1,0.90,auto
relation_92e73b9614743dbf,Product,LinSeer MegaCube AI 一体机,ENABLES,Workload,桌面级 AI 算力,满足桌面级 AI 算力灵活和快速部署需求,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,0.90,auto
relation_93e6cac1b50c90db,Company,紫光股份,HAS_PRODUCT,Product,知识平台,针对大模型行业落地中如何有效进行私域数据使用的平台,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_940aca5a98d14d20,Company,紫光股份,HAS_PRODUCT,Product,新一代高密汇聚路由器开发项目,完成新一代SR6616路由器架构升级产品发布,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_943265e96e196c69,Company,紫光股份,HAS_METRIC,Metric,营业收入,2025年度实现营业收入967.48亿元，同比增长22.43%,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_95ff9e152efc9bcd,Company,紫光股份,USES_TECHNOLOGY,Technology,RISC-V 架构,充分利用开放、灵活和高效的RISC-V 架构,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_96a1ddd3a7d6b93f,Company,紫光股份,HAS_PRODUCT,Product,交换机,主要产品及服务包括：1、网络设备：交换机、路由器、WLAN、SDN、PON、智能管理与运维服务等；,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_9782d03d71ae28b7,Company,紫光股份,HAS_PRODUCT,Product,人工智能计算服务器,主要产品及服务包括：2、服务器：通用计算服务器、人工智能计算服务器、关键业务计算服务器、边缘计算服务器等；,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_9973dff7f328c564,Company,紫光股份,HAS_PRODUCT,Product,LinSeer MegaCube AI 一体机,完成 LinSeer MegaCube AI 一体机发布,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_99b370f9de8e786d,Company,紫光股份,HAS_PRODUCT,Product,智算中心,联合运营商累计建设48个中大型智算中心,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.80,auto
relation_99e07f2e9ebe86dd,DemandDriver,大模型在行业落地的市场机会,DRIVES,Product,知识平台,抓住大模型在行业落地的市场机会，解决行业大模型落地的痛点,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,0.80,auto
relation_9a6d487ca9ad2f06,Company,紫光股份,HAS_METRIC,Metric,营业成本_2024,"减：营业成本49 65,282,115,477.87",annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_9a7d9fbad7a6f060,Company,紫光股份,HAS_PRODUCT,Product,算力快线解决方案,合作伙伴首推“算力快线解决方案”,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_9ab4e64065289464,Company,紫光股份,USES_TECHNOLOGY,Technology,FPGA加速,通过新一代处理器及FPGA 加速卡升级，新建连接性能同比提升 160%,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_9ec0778cabf6f492,Company,紫光股份,HAS_PRODUCT,Product,安全,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_a188062a954cd282,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,企业会计准则第37号——金融工具列报,同上。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_a27b3ec09bc76d4f,Company,紫光股份,HAS_PRODUCT,Product,下一代存储升级开发项目,完成下一代分布式存储X20000升级版本发布,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_a27fc70a243c0a8c,Company,紫光股份,HAS_PRODUCT,Product,存储,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_a3a8b9f6b0093b09,Company,紫光股份,HAS_PRODUCT,Product,新一代通算服务器,完成新一代R4700和4900系列服务器发布,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_a58404e2abd47fdd,Company,紫光股份,HAS_METRIC,Metric,研发费用_2025,"表格：2025年研发费用4,952,674,806.36元",annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_a83eaf348a2a243f,Company,紫光股份,DISCLOSES_RISK,Risk,无形资产减值风险,当存在市价大幅度下跌等表明资产可能发生减值的迹象时，计提无形资产减值准备,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.80,auto
relation_aab4bf08a941b61c,Company,紫光股份,DISCLOSES_RISK,Risk,非财务报告内部控制一般缺陷,定量标准：一般缺陷：潜在风险事件可能造成的直接财产损失金额在2000 万元（含2000 万元）以下,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_ab043ce63b829578,Company,紫光股份,HAS_METRIC,Metric,营业收入_2024,"2024年营业收入79,024,078,451.16元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_abd190fad73eb5ad,Company,紫光股份,HAS_METRIC,Metric,营业收入_2025,"2025年营业收入96,748,339,344.03元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_ac02638f819dac48,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,研发费用加计扣除政策,根据《财政部 税务总局关于进一步完善研发费用税前加计扣除政策的公告》（财税〔2023〕7 号）规定，企业开展研发活动中实际发生的研发费用，未形成无形资产计入当期损益的，在按规定据实扣除的基础上，自2023 年1 月1 日起，再按照实际发生额的100%在税前加计扣除；形成无形资产的，自2023 年1 月1 日起，按照无形资产成本的200%在税前摊销。,annual_000938_2025,2025年年度报告,147,税项（续）,1,1.00,auto
relation_ac73847aaab59875,Company,紫光股份,HAS_PRODUCT,Product,存储产品,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,0.90,auto
relation_ad2e100a24484e4b,Policy,国务院《关于深入实施“人工智能+”行动的意见》,DRIVES,IndustryConcept,智算中心,国务院《关于深入实施“人工智能+”行动的意见》...明确算力基础设施建设、行业深度融合等发展方向,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,0.90,auto
relation_ad658d0184980590,Company,紫光股份,USES_TECHNOLOGY,Technology,UltraStor,同上,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_aebf5aef0060fca5,Company,紫光股份,HAS_METRIC,Metric,归属于上市公司股东的扣除非经常性损益的净利润,表格显示紫光股份2025年各季度归属于上市公司股东的扣除非经常性损益的净利润数据。,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,1.00,auto
relation_afad3c24c2bf7584,Company,紫光股份,HAS_PRODUCT,Product,云与智能平台,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,annual_000938_2025,2025年年度报告,8,注册变更情况,1,1.00,auto
relation_b15dff1b6c92f413,Company,紫光股份,HAS_METRIC,Metric,直销营业收入,"直销 | 48,566,509,801.63 | 44,985,319,544.58 | 7.37% | 52.28% | 61.53% | -5.31%",annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,1.00,auto
relation_b2625b3444067318,Company,紫光股份,HAS_METRIC,Metric,营业收入,公司实现营业收入967.48亿元,annual_000938_2025,2025年年度报告,16,主营业务分析,1,1.00,auto
relation_b359d0cbf60a0859,Company,紫光股份,HAS_PRODUCT,Product,全光以太网5.0方案,完成多通道汇聚主机和系列全光入室影终端产品发布,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_b4baa60d6fe5c50d,Company,紫光股份,DISCLOSES_RISK,Risk,研发失败风险,研究阶段的支出，于发生时计入当期损益,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.70,auto
relation_b5968228dee57a24,Company,紫光股份,DISCLOSES_RISK,Risk,财务报告内部控制重大缺陷,定量标准：营业收入潜在错报：重大缺陷：营业收入总额的1%＜错报；利润总额潜在错报：重大缺陷：利润总额的10%＜错报；资产总额潜在错报：重大缺陷：资产总额的1%＜错报；所有者权益潜在错报：重大缺陷：所有者权益总额的3%＜错报,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_b6f9535719c86644,Company,紫光股份,HAS_PRODUCT,Product,人工智能服务器,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_b73dca31e25a5558,Company,紫光股份,HAS_METRIC,Metric,营业收入,"新华三集团营业收入75,980,744,968.15元",annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,0.95,auto
relation_bcc6780153264cd2,Company,紫光股份,HAS_PRODUCT,Product,高端防火墙SecPath M9000,完成SecPath M9000 防火墙硬件架构升级产品发布,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_be7e29a8db886b64,Company,紫光股份,HAS_PRODUCT,Product,全栈智能化的信息通信（ICT）基础设施,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,annual_000938_2025,2025年年度报告,8,注册变更情况,1,1.00,auto
relation_c090853cdf71768b,Company,紫光股份,HAS_METRIC,Metric,经营活动产生的现金流量净额,表格显示紫光股份2025年各季度经营活动产生的现金流量净额数据。,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,1.00,auto
relation_c2dc56c3e24cb543,Company,紫光股份,HAS_PRODUCT,Product,ICT基础设施,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_c55b7a6e3e0affe8,Company,紫光股份,DISCLOSES_RISK,Risk,技术和产品研发风险,（2）技术和产品研发风险,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_c627c021b52f2d61,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,企业会计准则第24号——套期会计,同上。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_c65d4fa59985a4f2,Company,紫光股份,DISCLOSES_RISK,Risk,履约风险,3、履约风险：外汇套期保值业务存在合约到期无法履约造成违约而带来的风险。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_c65d6601507afe01,Company,紫光股份,HAS_METRIC,Metric,营业收入,"营业收入合计：2025年96,748,339,344.03元，占营业收入比重100%。",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_c6e4e34d7ea7f3cb,Company,紫光股份,HAS_PRODUCT,Product,ICT基础设施与服务,分产品：ICT 基础设施与服务,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
