evidence_id,claim_id,source_report_id,source_title,page,section,source_tier,text,as_of_date,quality
evidence_4794dd9e3d3ff2e4,claim_aab1aa66b0c8a375,annual_000938_2025,2025年年度报告,16,主营业务分析,1,推出LinSeer Cube 大模型一体机,2025,medium
evidence_8b1827cff9677df6,claim_afea90b0f8463594,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,发布了新一代数字基础设施智能化方案“LinSeer ICT 智能体”,2025,high
evidence_53ee59b6cf871ccd,claim_29808f2ad13285a1,annual_000938_2025,2025年年度报告,18,核心竞争力,1,推出AI 数据平台解决方案,2025,medium
evidence_829e17f6a7a0530b,claim_93d33d9a75ad8683,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,在“图灵小镇”不断扩大建设数量及运营规模的同时,2025,medium
evidence_88bea3b95c790957,claim_2e38894f02b85426,annual_000938_2025,2025年年度报告,20,收入与成本,1,公司积极探索与本地伙伴的协同模式，推动云网安一体化能力在海外落地,2025,high
evidence_68380e0d4422acbd,claim_55a16668112e4ed0,annual_000938_2025,2025年年度报告,26,费用,1,完成 CloudOS 7.0 软件特性增强版本发布,2025,medium
evidence_97de9adc2bb38cf0,claim_866134060f4ba5ca,annual_000938_2025,2025年年度报告,24,单位：元,1,表格：研发费用同比增减-2.92%,2025,medium
evidence_4e724eb218900ae2,claim_4a3e790b7fb08e7c,annual_000938_2025,2025年年度报告,20,收入与成本,1,解决数字化转型'最后一公里'难题,2025,medium
evidence_3f0f7e0c172370bc,claim_0895bcb3e93d8a8b,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,同上,2025,medium
evidence_e04acf4152a5c744,claim_7e8ea51ada11f9bc,annual_000938_2025,2025年年度报告,113,基本情况,1,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,2025,high
evidence_f2faf3d302ec47fb,claim_b39707573cbe8ce0,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,同上,2025,medium
evidence_01e24a9760d16e6b,claim_883aba9c423bdfd8,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,国务院《关于深入实施“人工智能+”行动的意见》...为行业高质量发展赋能,2025,high
evidence_885b519b02c45811,claim_066853f229ed78cc,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,丰富 AI 算力产品布局，持续提升 AI 解决方案能力与市场地位,2025,high
evidence_5f16c7a07d19727f,claim_8f7c4ef220171053,annual_000938_2025,2025年年度报告,37,报告期内接待调研、沟通、采访等活动,1,公司业务所涉足的领域专业性较强，加之现代企业竞争日益激烈，公司将面临着人力资源成本上升、技术人员和核心业务骨干缺乏的风险。,2025,high
evidence_1e4cb17b6f62bbb8,claim_f97bb3582e901a18,annual_000938_2025,2025年年度报告,113,基本情况,1,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,2025,high
evidence_75e0e34a8bf9cacf,claim_d9fac22ea365e17b,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_b3cbb585319a1ae4,claim_9b6ff2e0fff99aa9,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_6d1e8d3e500d78b5,claim_c86f0da6890d0a6d,annual_000938_2025,2025年年度报告,113,基本情况,1,作为数字化及AI解决方案提供者,2025,medium
evidence_3a70f2db9f48386a,claim_841e7a088b3d87d5,annual_000938_2025,2025年年度报告,21,单位：元,1,产品分类：ICT基础设施与服务,2025,medium
evidence_c6ac1c1fc82dee1a,claim_879b6991d81d8e27,annual_000938_2025,2025年年度报告,20,单位：元,1,ICT基础设施与服务占营业收入比重：79.43%。,2025,medium
evidence_570cbd8f62145adf,claim_f23ba80a7e7b059b,annual_000938_2025,2025年年度报告,100,营业收入,1,"营业收入49 79,024,078,451.16",2025,medium
evidence_3539ead8e2a2b93d,claim_7f5e7f33f7464c78,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,2025,high
evidence_8dcd7bcb67341e59,claim_8f98bc41363475ce,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,2025 年Cloudnet 云管业务快速增长,2025,medium
evidence_aeed058b10d13be9,claim_10f684f134d2e5f3,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,2025 年Cloudnet 云管业务快速增长,2025,medium
evidence_fb76dcf2b40c40d9,claim_4175f2c0cbe35c49,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,主要产品及服务包括：6、智能终端：商用笔记本电脑、商用台式机、智慧云屏、AI工作站等。,2025,high
evidence_f192c4cd69438726,claim_3c67425705ddb124,annual_000938_2025,2025年年度报告,24,费用,1,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,2025,high
evidence_1658264100b8324a,claim_b5d64a55cd28f6c5,annual_000938_2025,2025年年度报告,108,89 -减：营业外支出,1,"营业收入4 115,158,438.75 258,272,495.85",2025,high
evidence_0cf18dbeaec10dfd,claim_97a18c82911d38eb,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,推出交通大模型、交通智算解决方案、城轨行业智能体。,2025,medium
evidence_a0c65da9ace67518,claim_67098d22c142c855,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,基础层聚焦智算中心等核心算力设施,2025,medium
evidence_04d6b89fb65adabe,claim_db1c3a3524c2cb21,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,基础层聚焦智算中心等核心算力设施,2025,medium
evidence_b38e9ae2d4fd012c,claim_c6717830f7bd3403,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,聚焦信息基础设施、公共支撑平台、数字应用场景、保障体系建设、建设运营管理等数字乡村建设场景,2025,high
evidence_13daeb6c98b60c24,claim_ed229687c6db0742,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_872e2265b0581796,claim_047d1df5a82cca69,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_d90c8ce367b6a673,claim_bf3beea5628c0f86,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,公司在网络、服务器、存储、云计算、安全等重点领域掌握核心技术，包括Comware、AD-NET、U-Center、CloudOS、UltraStor、BMC、傲飞算力平台、灵犀使能平台等平台与核心底层软件以及相应的硬件产品IP,2025,high
evidence_8c29ec02ad48ae72,claim_996e037bdf4813cb,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,同上,2025,medium
evidence_e0803f564201d17c,claim_f6eafd01e27c7143,annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,"国外 | 4,710,527,747.84 | 3,601,208,503.46 | 23.55% | 53.59% | 73.58% | -8.81%",2025,high
evidence_48a237f47d905a98,claim_9f1022263721f489,annual_000938_2025,2025年年度报告,26,费用,1,完成全场景丰富Wi-Fi 7 AP 款型及管理平台增强项目发布,2025,high
evidence_dfcfefd500cb8562,claim_bd3dffb19971bcd9,annual_000938_2025,2025年年度报告,20,单位：元,1,"分产品：IT 产品分销与供应链服务，2025年收入25,561,918,394.39元，占营业收入比重26.42%。",2025,high
evidence_d4f0eb4757ce3510,claim_f919f888e8ca5a98,annual_000938_2025,2025年年度报告,100,营业收入,1,"营业收入49 96,748,339,344.03",2025,medium
evidence_8126a837e06652bd,claim_a1f5ad7de8afc6ed,annual_000938_2025,2025年年度报告,20,单位：元,1,毛利率比上年同期增减 -2.80%,2025,medium
evidence_22cefada822a1920,claim_c72804f9f1f2afb1,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,公司深度布局“云—网—安—算—存—端”全产业链，提供网络、计算、存储、安全、终端等全栈智能ICT基础设施产品、先进的云与智能平台和数字化解决方案,2025,high
evidence_de3ce4c583191ccf,claim_23866a4d0de9d982,annual_000938_2025,2025年年度报告,18,核心竞争力,1,公司数据中心交换机和高端路由器成功通过欧洲高级网络测试中心（EANTC）2025 互通性测试,2025,high
evidence_577470b7accd615a,claim_02affb443dcf6eb5,annual_000938_2025,2025年年度报告,18,核心竞争力,1,公司数据中心交换机和高端路由器成功通过欧洲高级网络测试中心（EANTC）2025 互通性测试,2025,high
evidence_3fc060b8f388fe5b,claim_d1429b36fe6525be,annual_000938_2025,2025年年度报告,113,基本情况,1,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,2025,high
evidence_bd7ec5a6ace81dba,claim_0de4e7164a09e41a,annual_000938_2025,2025年年度报告,26,费用,1,完成园区网控制器 7.3 版本发布,2025,medium
evidence_5f965ee22081e8e5,claim_566351b869a39c0a,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,表格中2025年研发投入占营业收入比例为5.12%，2024年为6.46%。,2025,high
evidence_3e78b5eaf7a9d1f8,claim_81c42aa30a18c4aa,annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,"国内 | 92,037,811,596.19 | 79,030,638,114.93 | 14.13% | 21.17% | 25.03% | -2.66%",2025,high
evidence_915b7feb038245ba,claim_07596b1a8a86bbfb,annual_000938_2025,2025年年度报告,20,单位：元,1,"国外收入：2025年4,710,527,747.84元，占营业收入比重4.87%。",2025,high
evidence_84f3fbc0f7c20eca,claim_59881ca5d4c8eb3b,annual_000938_2025,2025年年度报告,26,费用,1,完成安全大模型和安全智能体产品发布,2025,medium
evidence_4e5905969b2a20a1,claim_04acf9e6bb4c6970,annual_000938_2025,2025年年度报告,26,费用,1,全场景Wi-Fi 7组网方案增强,2025,medium
evidence_4bfb78ea3e1295f8,claim_6e8d2ff980ade96a,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,公司陆续推出百业灵犀私域大模型、灵犀使能平台、灵犀推理引擎、灵犀AI助手、灵犀Cube一体机及多个行业智能体,2025,high
evidence_4c8624914acf0e97,claim_d65245018bf79cbc,annual_000938_2025,2025年年度报告,21,单位：元,1,产品分类：IT产品分销与供应链服务,2025,medium
evidence_cc746abc488b142f,claim_4b0e1b81f1f98dcc,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,参与19个国家部委(局)级、26个省级和200多个地市县级地区的政务云开发工作,2025,high
evidence_9b2c62b11e3ddf7c,claim_bb8a1140c4cfa96f,annual_000938_2025,2025年年度报告,113,基本情况,1,作为数字化及AI解决方案提供者，为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,2025,high
evidence_0b2ed9734b2637d1,claim_e25aba65a50bd42b,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,实现归属于上市公司股东的净利润16.86亿元，同比增长7.19%,2025,high
evidence_654cf5c6e9f64db1,claim_fe220ce25ee100eb,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,强化政企DICT市场合作。,2025,medium
evidence_ffe30c55c9161525,claim_53ad2342f7f9081f,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,2025年，公司又陆续推出多款液冷技术创新产品及配套解决方案,2025,high
evidence_8e82ad55912ae945,claim_7f02b8c5788b03ce,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,2025年，公司又陆续推出多款液冷技术创新产品及配套解决方案,2025,high
evidence_048e286b6bf76b67,claim_815b2b7e135a6193,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,实现归属于上市公司股东的净利润16.86亿元，同比增长7.19%,2025,high
evidence_346d16126f51f601,claim_438880ae9685c80e,annual_000938_2025,2025年年度报告,113,基本情况,1,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,2025,high
evidence_98e0c90c723e9650,claim_98b0e0a7735cedc6,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,中国企业网园区交换机市场份额36.2%，排名第二,2025,medium
evidence_4743ed1cf77a4b96,claim_535484df684d81c3,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,公司H3C UniServer G7 系列模块化服务器以丰富的软硬件生态兼容性，适用于集群训练、训推一体、边缘推理等场景,2025,high
evidence_3e6416ec7e18d47d,claim_daa69b975cc5c2bf,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,公司H3C UniServer G7 系列模块化服务器以丰富的软硬件生态兼容性，适用于集群训练、训推一体、边缘推理等场景,2025,high
evidence_dd389cf2e5b66363,claim_1f10d743cab4346b,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,实现归属于上市公司股东的扣除非经常性损益的净利润16.35亿元，同比增长12.26%,2025,high
evidence_d5b86f922679caff,claim_5848522e78531048,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,同上,2025,medium
evidence_4034330410325e00,claim_45dc1378060d1f5c,annual_000938_2025,2025年年度报告,9,□是 √否,1,"归属于上市公司股东的净利润（元）2025年1,685,521,754.82",2025,high
evidence_ec5ef9e69d33c4b2,claim_6483fea6cc669340,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,公司积极响应国家乡村振兴战略号召，以数智技术赋能乡村振兴,2025,medium
evidence_aa393efddc4d6f8d,claim_431ec1555f4425d8,annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,"2024年主营业务收入78,865,531,368.92元",2025,medium
evidence_f6071efab7855898,claim_59eede2b83719b93,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,毛利率14.8%,2025,medium
evidence_62e0cad737d3fced,claim_0ea49ca0075e27c8,annual_000938_2025,2025年年度报告,26,费用,1,完成广域网控制器 7.4 版本发布,2025,medium
evidence_18e1ac66c55dfc14,claim_d43f83855ef020de,annual_000938_2025,2025年年度报告,24,况如下：,1,主要研发项目名称：灵犀智算解决方案,2025,medium
evidence_62ca0ee94539c183,claim_4db0ea1182e00d3c,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,针对大模型行业落地中如何有效进行私域数据使用的平台,2025,medium
evidence_8e39d25daa477261,claim_e8937b19e5626ff8,annual_000938_2025,2025年年度报告,25,费用,1,完成新一代SR6616路由器架构升级产品发布,2025,medium
evidence_9556030b4f973b5f,claim_5f45aa8054cc1543,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,2025年度实现营业收入967.48亿元，同比增长22.43%,2025,high
evidence_ce718bd15cb7deab,claim_a5e88b18734a8240,annual_000938_2025,2025年年度报告,18,核心竞争力,1,充分利用开放、灵活和高效的RISC-V 架构,2025,medium
evidence_5be47622b95d319a,claim_55844791b2dc1e96,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,主要产品及服务包括：1、网络设备：交换机、路由器、WLAN、SDN、PON、智能管理与运维服务等；,2025,high
evidence_eea6e1bec629c924,claim_9e57e74d3fa5018d,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,主要产品及服务包括：2、服务器：通用计算服务器、人工智能计算服务器、关键业务计算服务器、边缘计算服务器等；,2025,high
evidence_fb2b8a3d1c278e2d,claim_39bb8e1dac235956,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,完成 LinSeer MegaCube AI 一体机发布,2025,medium
evidence_fee1e3a6e6dd752b,claim_04bcbea111032a1c,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,联合运营商累计建设48个中大型智算中心,2025,medium
evidence_6f52062fdc6ed1de,claim_4febe7b44a4597ba,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,联合运营商累计建设48个中大型智算中心,2025,medium
evidence_8f1c557b873ff438,claim_e9c5a87c5e4df248,annual_000938_2025,2025年年度报告,100,营业收入,1,"减：营业成本49 65,282,115,477.87",2025,medium
evidence_242d180d73c16880,claim_eda2af08a97888a1,annual_000938_2025,2025年年度报告,18,核心竞争力,1,合作伙伴首推“算力快线解决方案”,2025,medium
evidence_213244d29db0470f,claim_21aa25f4b47e0029,annual_000938_2025,2025年年度报告,26,费用,1,通过新一代处理器及FPGA 加速卡升级，新建连接性能同比提升 160%,2025,high
evidence_6bf5299a88089c7e,claim_ab7fda3215380193,annual_000938_2025,2025年年度报告,26,费用,1,通过新一代处理器及FPGA 加速卡升级，新建连接性能同比提升 160%,2025,high
evidence_c9ec34f0415442e4,claim_101ef1aae79c155a,annual_000938_2025,2025年年度报告,24,费用,1,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,2025,high
evidence_6c9f9112c9780da4,claim_2379cd97ed1c7ff8,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,同上。,2025,medium
evidence_45c34bed80433e6a,claim_bd67046e2847e3d7,annual_000938_2025,2025年年度报告,25,费用,1,完成下一代分布式存储X20000升级版本发布,2025,medium
evidence_2a86646e89c2409c,claim_9263f5acadddf08b,annual_000938_2025,2025年年度报告,24,费用,1,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,2025,high
evidence_47956d618754f313,claim_ac3449b0e73c0d6f,annual_000938_2025,2025年年度报告,25,费用,1,完成新一代R4700和4900系列服务器发布,2025,medium
evidence_1abb2beb214aeb43,claim_70b990dec57cf301,annual_000938_2025,2025年年度报告,24,单位：元,1,"表格：2025年研发费用4,952,674,806.36元",2025,medium
evidence_be42c8abb3a0a122,claim_902f3c4b3b192c67,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,当存在市价大幅度下跌等表明资产可能发生减值的迹象时，计提无形资产减值准备,2025,high
evidence_c445bb6a42547c79,claim_98bda214d41c7127,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,定量标准：一般缺陷：潜在风险事件可能造成的直接财产损失金额在2000 万元（含2000 万元）以下,2025,high
evidence_1ce9f2e5329eecc5,claim_5e1836c589937750,annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,"2024年营业收入79,024,078,451.16元",2025,medium
evidence_6ed70aefcb8313d5,claim_d9aeb10717c57165,annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,"2025年营业收入96,748,339,344.03元",2025,medium
evidence_6632e9d6c4e7b866,claim_4cc764dfb2cdf476,annual_000938_2025,2025年年度报告,147,税项（续）,1,根据《财政部 税务总局关于进一步完善研发费用税前加计扣除政策的公告》（财税〔2023〕7 号）规定，企业开展研发活动中实际发生的研发费用，未形成无形资产计入当期损益的，在按规定据实扣除的基础上，自2023 年1 月1 日起，再按照实际发生额的100%在税前加计扣除；形成无形资产的，自2023 年1 月1 日起，按照无形资产成本的200%在税前摊销。,2025,high
evidence_f893c8486f6d2384,claim_b1cbda9ed43cd146,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,2025,high
evidence_f424ba15dc9a84e2,claim_996a0d9343adf185,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,国务院《关于深入实施“人工智能+”行动的意见》...明确算力基础设施建设、行业深度融合等发展方向,2025,high
evidence_98eec47269eda1fe,claim_42d3f6b1ec002186,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,同上,2025,medium
evidence_bbcf9d3b142b56fa,claim_ae38a401e7b332e7,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,表格显示紫光股份2025年各季度归属于上市公司股东的扣除非经常性损益的净利润数据。,2025,high
evidence_2e1233056e50896d,claim_1d524260a40f0154,annual_000938_2025,2025年年度报告,8,注册变更情况,1,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,2025,high
evidence_3e77449813770969,claim_61d72f2f0cf4d0e0,annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,"直销 | 48,566,509,801.63 | 44,985,319,544.58 | 7.37% | 52.28% | 61.53% | -5.31%",2025,high
evidence_4079333c92368671,claim_3304f2396a1c414f,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司实现营业收入967.48亿元,2025,medium
evidence_9f619083ca8f5b39,claim_9c3676fc870c4367,annual_000938_2025,2025年年度报告,25,费用,1,完成多通道汇聚主机和系列全光入室影终端产品发布,2025,medium
evidence_5e1f89b40a601d96,claim_7cd9488ae19cc56f,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,研究阶段的支出，于发生时计入当期损益,2025,medium
evidence_dc023a16b84d3d20,claim_de8ffab288c26bdc,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,定量标准：营业收入潜在错报：重大缺陷：营业收入总额的1%＜错报；利润总额潜在错报：重大缺陷：利润总额的10%＜错报；资产总额潜在错报：重大缺陷：资产总额的1%＜错报；所有者权益潜在错报：重大缺陷：所有者权益总额的3%＜错报,2025,high
evidence_1e51910fe2388c8b,claim_b86a0fbe8d705a2d,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_55ff1db4dd09f5fd,claim_f8e5353a1ec6afba,annual_000938_2025,2025年年度报告,16,主营业务分析,1,公司打造了以高速无损网络、人工智能服务器、下一代存储、算力调度管理平台为核心的全栈智算解决方案,2025,high
evidence_862b07b2a2eb00cf,claim_691125969b66daba,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,"新华三集团营业收入75,980,744,968.15元",2025,medium
evidence_8296de073d4ca634,claim_c1591980019a323f,annual_000938_2025,2025年年度报告,26,费用,1,完成SecPath M9000 防火墙硬件架构升级产品发布,2025,medium
evidence_3b613c9c2257e095,claim_78d012c7fb72b6f6,annual_000938_2025,2025年年度报告,8,注册变更情况,1,作为数字化及AI解决方案领导者，公司提供全栈智能化的信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级解决方案。,2025,high
evidence_34d570a74b26d74d,claim_7d51d13fadae1a9d,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,表格显示紫光股份2025年各季度经营活动产生的现金流量净额数据。,2025,high
evidence_60292c56fd782ca6,claim_1990c964b4d8b64a,annual_000938_2025,2025年年度报告,113,基本情况,1,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,2025,high
evidence_b9df028ae9698514,claim_1030ce67c7139c8a,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,（2）技术和产品研发风险,2025,medium
evidence_08a9fe7ec24d6a41,claim_ca697d6a670f1299,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,同上。,2025,medium
evidence_ef992facf5f60b17,claim_eabdfacbde8edd31,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,3、履约风险：外汇套期保值业务存在合约到期无法履约造成违约而带来的风险。,2025,high
evidence_b48af3ae0aa5ac34,claim_69c40c362579353d,annual_000938_2025,2025年年度报告,20,单位：元,1,"营业收入合计：2025年96,748,339,344.03元，占营业收入比重100%。",2025,high
evidence_4e433fd9a1829a7b,claim_83d5ef52c432f265,annual_000938_2025,2025年年度报告,20,单位：元,1,分产品：ICT 基础设施与服务,2025,medium
evidence_33c1c56dc045d717,claim_2d7f1a307c52e938,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,发布全光网络5.0 解决方案,2025,medium
evidence_efc8eadd616c79f8,claim_76fab2caa2d965ee,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,发布全光网络5.0 解决方案,2025,medium
evidence_e7eb8340251244ef,claim_251d8d14183748b6,annual_000938_2025,2025年年度报告,9,□是 √否,1,"经营活动产生的现金流量净额（元）2025年3,486,751,492.84",2025,high
evidence_93dd6ce410b62600,claim_3a5b1b29b99afa42,annual_000938_2025,2025年年度报告,20,单位：元,1,"营业收入 96,748,339,344.03",2025,medium
evidence_cc9a2068741e96cb,claim_ddad0bc9ef2e9b28,annual_000938_2025,2025年年度报告,91,财务报告,1,"其中商品销售收入为人民币90,464百万元",2025,medium
evidence_ffc01b52d79bddce,claim_fe7ad29824fc4bfb,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,公司重点推进CPO 技术与Scale-up 整机柜两大前沿技术方向研究,2025,high
evidence_b367242a0e24450c,claim_8d79b795987fbcb5,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,公司重点推进CPO 技术与Scale-up 整机柜两大前沿技术方向研究,2025,high
evidence_0993ad36f0dbe68c,claim_014fc43016ce7d46,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,公司重点推进CPO 技术与Scale-up 整机柜两大前沿技术方向研究,2025,high
evidence_acfc401aca5284c3,claim_08f29d554f05a06f,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,2025,high
evidence_c9524770567aa575,claim_89d5fc64ba0935d0,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,2、内部控制风险：外汇套期保值业务专业性较强，复杂程度较高，可能会由于内部控制机制不完善而造成操作风险。,2025,high
evidence_37857b4333c4c9c7,claim_6ea6c4b4d83035ed,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,51.2T CPO 硅光数据中心交换机产品融合核心技术优势,2025,medium
evidence_c8a1784b2ffc724b,claim_4b75c92cbc47de78,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,51.2T CPO 硅光数据中心交换机产品融合核心技术优势,2025,medium
evidence_ece7396e61647758,claim_9460529a6272c976,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,51.2T CPO 硅光数据中心交换机产品融合核心技术优势,2025,medium
evidence_eb3520fa9b327573,claim_edab62f0c1b3531c,annual_000938_2025,2025年年度报告,108,89 -减：营业外支出,1,"营业收入4 115,158,438.75 258,272,495.85",2025,high
evidence_8399201acd2b9baf,claim_fcbc4a38f7e09c17,annual_000938_2025,2025年年度报告,24,费用,1,夯实“云—网—安—算—存—端”全栈业务布局,2025,medium
