relation_id,head_type,head_name,relation,tail_type,tail_name,evidence,source_report_id,source_title,page,section,source_tier,confidence,review_status
relation_4339138f6d1729e0,Company,新华三集团有限公司,HAS_METRIC,Metric,净利润,"被投资企业的净利润（万元）：315,148.90",annual_000938_2025,2025年年度报告,69,√适用 □不适用,1,1.00,auto
relation_4344157b647b89a0,Company,新华三人工智能科技有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,新华三人工智能科技有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_43b02fd0da884de1,ValueChainSegment,ICT基础设施与服务,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,16,主营业务分析,1,1.00,auto
relation_43c9db35d9e92b18,Company,紫光股份,HAS_PRODUCT,Product,智算安全解决方案,升级智算安全解决方案,annual_000938_2025,2025年年度报告,18,核心竞争力,1,0.90,auto
relation_4489ab5899e363aa,Technology,风液冷兼容灵活切换的模块化技术,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_44b826da31be8ac9,Technology,CPO技术,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_44cff9f94e793277,Risk,汇率波动风险,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_44fec7514d1c4da0,Product,G-Flow 油类浸没液冷,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_452f74f1b5d7f58f,Metric,非财务报告重大缺陷数量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_4577f9d3fa4e8a0f,Metric,大专以下学历员工数量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,49,公司利润分配及资本公积金转增股本情况,1,1.00,auto
relation_45933ca04b898f33,IndustryConcept,智算中心,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_461a17f1ebaef17e,Company,紫光股份,HAS_METRIC,Metric,非财务报告重要缺陷数量,非财务报告重要缺陷数量（个） 0,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_464a9f05f8c3289c,Company,紫光股份,HAS_EXPOSURE,ValueChainSegment,智算市场,深挖智算市场商机；持续落地大中型智算中心建设项目，巩固智算市场优势地位。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.90,auto
relation_465da1bffeeb4273,IndustryConcept,通算,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_46660296fa519f54,Metric,ICT基础设施与服务业务收入,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,16,主营业务分析,1,1.00,auto
relation_46e1294ed6b417f9,Technology,推理优化,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_47103563fe7b9fcd,Technology,云计算,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_475c212fd0b933c0,Company,紫光股份,HAS_METRIC,Metric,年末未分配利润_2025,"年末未分配利润11,851,463,090.98",annual_000938_2025,2025年年度报告,187,合并财务报表主要项目注释（续）,1,1.00,auto
relation_47659fd187ead5c5,ValueChainSegment,全光网络,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_47e76d2b0e820235,IndustryConcept,物联网,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,1.00,auto
relation_483b5ab4f0a455c0,Company,紫光股份,HAS_METRIC,Metric,未决诉讼预计负债,"未决诉讼1,980,413.58",annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_48d153c07a8a357b,Company,紫光股份,HAS_PRODUCT,Product,百业灵犀ICT大模型,公司百业灵犀ICT大模型,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_48f328d952afbfae,Technology,分布式存储,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_48f3dea470b01b9d,Metric,土地使用权摊销年限,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,1.00,auto
relation_492d8848dd037769,IndustryConcept,桌面级 AI 算力,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_49865f57e3a34536,Metric,营业收入_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_4993bf9f72cf996e,ValueChainSegment,交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_49adceba5c03d640,Company,紫光股份,DISCLOSES_RISK,Risk,经营风险,（3）经营风险,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_49e17902e168f873,Metric,41岁及以上人数,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发人员情况,1,1.00,auto
relation_49f3c0e3e3a4790d,Product,智能制造无线网络解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_4a38bace00bf97b2,Company,紫光股份,HAS_PRODUCT,Product,H3C UniPoD S80000 超节点产品,推出H3C UniPoD S80000 超节点产品,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,0.90,auto
relation_4a5aae0d6aef2bec,Company,紫光股份,HAS_METRIC,Metric,税前折现率,税前折现率12.8%,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,1.00,auto
relation_4a8b124d5145b34c,Company,紫光股份,HAS_METRIC,Metric,毛利率,毛利率 14.59%,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_4af2850e70dc91f4,Company,紫光股份,HAS_METRIC,Metric,产品质量保证流动负债部分,"减：被列为流动负债的部分331,251,054.52",annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_4b2831e1e6486444,Technology,DeepSeek大模型,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_4b6db716c4f5fafd,Company,紫光股份,HAS_PRODUCT,Product,H3C绿洲平台,公司“H3C绿洲平台”入选教育部优秀解决方案,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,0.80,auto
relation_4b89de862af13629,Company,紫光股份,DISCLOSES_RISK,Risk,汇率波动风险,公司进行外汇套期保值业务会存在一定的风险：1、汇率波动风险：由于外汇市场存在各种影响汇率走势的复杂因素，不确定性较大，如未来汇率走势与公司判断的汇率波动方向发生大幅偏离，实际汇率将与公司外汇套期保值合约锁定汇率出现较大偏差，将给公司带来损失。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_4bc78b5961524370,Company,紫光股份,DISCLOSES_RISK,Risk,财务报告内部控制一般缺陷,定量标准：营业收入潜在错报：一般缺陷：错报≤营业收入总额的0.5%；利润总额潜在错报：一般缺陷：错报≤利润总额的5%；资产总额潜在错报：一般缺陷：错报≤资产总额的0.5%；所有者权益潜在错报：一般缺陷：错报≤所有者权益总额的1.5%,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_4c3f241a0da5a3d5,Product,图灵小镇,ENABLES,IndustryConcept,智算业务,在“图灵小镇”不断扩大建设数量及运营规模的同时,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.80,auto
relation_4c66d076a5ed3f64,Company,紫光股份,HAS_PRODUCT,Product,云集群智算数据中心交换机增强项目,推出新一代DDC2产品,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_4cf8bc37adb70531,Metric,财务人员数量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,49,公司利润分配及资本公积金转增股本情况,1,1.00,auto
relation_4cffeb57f6e9c6e2,Metric,ICT基础设施与服务营业成本比上年同期增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_4d2c5cd9dcf0997f,Company,紫光股份,HAS_METRIC,Metric,研发费用_2025,"2025年度研发费用合计4,952,674,806.36元",annual_000938_2025,2025年年度报告,191,合并财务报表主要项目注释（续）,1,1.00,auto
relation_4d3c5118b3ef65a7,Company,紫光股份,HAS_METRIC,Metric,预计负债合计,"合计312,027,064.45",annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_4d40e8584f850638,Technology,IPv6+,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_4d4575dd17cef130,Company,紫光股份,HAS_METRIC,Metric,财务费用_2025,"表格：2025年财务费用1,053,051,403.83元",annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_4d7089db0593b084,Policy,国家数据局《数字中国建设2025年行动方案》,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_4d898e0d33cb4a4d,Metric,销售量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,√是 □否,1,1.00,auto
relation_4dc11edb7fd47ef7,Company,紫光股份,HAS_PRODUCT,Product,互联网信息技术产品,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,0.90,auto
relation_4dd0a0e2dcc09f0f,Company,紫光股份,HAS_METRIC,Metric,合同负债年初账面价值,"合同负债年初账面价值11,165,925,801.98 8,993,397,254.48",annual_000938_2025,2025年年度报告,189,合并财务报表主要项目注释（续）,1,1.00,auto
relation_4ded7c7912a27ff9,IndustryChain,算力产业链,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_4e0ed90639de11f5,ValueChainSegment,服务器,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_4e195a35629d59ab,Metric,财务报告重大缺陷数量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_4e2f731c934a5562,Metric,ICT基础设施与服务毛利率比上年同期增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_4e722985e2765c41,Product,智能制造解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,1.00,auto
relation_4ea0331acb056bbe,Company,紫光股份,HAS_PRODUCT,Product,云操作系统,主要产品及服务包括：4、云与智能：云操作系统、虚拟化平台、超融合产品、大数据平台、数据库等；,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_4ea3fb7ca67f9f1d,Company,紫光股份,HAS_PRODUCT,Product,安全,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_4eac1f2e0b925441,Company,紫光股份,HAS_METRIC,Metric,ICT基础设施与服务收入,"ICT基础设施与服务收入：2025年76,846,762,924.64元。",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_4ec8d4d14c4b0c78,Company,紫光股份,HAS_METRIC,Metric,财务报告重大缺陷数量,财务报告重大缺陷数量（个） 0,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_4ef93a3843c2a255,Company,紫光股份,USES_TECHNOLOGY,Technology,非专利技术,非专利技术及软件著作权2-10年结合产品生命周期预计使用年限,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.90,auto
relation_4f4a6099901f3cca,Metric,扣非归母净利润同比增长率,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_4fdc7068c2a23f7f,Risk,无形资产减值风险,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,1.00,auto
relation_500dba5678cd2d59,Metric,收到其他与经营活动有关的现金_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,197,合并财务报表主要项目注释（续）,1,1.00,auto
relation_502abdc482fd9586,IndustryConcept,电子信息产业,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,8,注册变更情况,1,1.00,auto
relation_5093070edf08f954,Metric,IT产品分销与供应链服务营业收入比上年同期增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_50b1217cf1aa6861,Company,紫光股份,HAS_METRIC,Metric,归属于母公司股东的净利润,"归属于母公司股东的净利润 1,685,521,754.82",annual_000938_2025,2025年年度报告,101,归属于母公司股东的净利润,1,1.00,auto
relation_50e2c3b81a610701,Company,紫光股份,HAS_METRIC,Metric,营业成本_信息技术业_2024,"2024年信息技术业营业成本金额65,282,115,477.87元，占营业成本比重100%",annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_5171ae82b2824cc8,Product,新一代ICT产品智能工厂建设项目,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,169,合并财务报表主要项目注释（续）,1,1.00,auto
relation_5195f78a9a8d4a79,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,乡村全面振兴规划（2024—2027年）,中共中央、国务院印发了《乡村全面振兴规划（2024—2027 年）》...公司积极响应国家乡村振兴战略号召,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,0.90,auto
relation_51c1a0fa9cbb0f34,Product,智算解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,1.00,auto
relation_525e4b168b63065a,Policy,十五五规划,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_528512bd8cc656c3,Company,紫光股份,HAS_METRIC,Metric,前五名客户合计销售金额,"前五名客户合计销售金额（元）43,454,446,109.18",annual_000938_2025,2025年年度报告,23,公司主要销售客户情况,1,1.00,auto
relation_52be7896df50f3e7,Company,紫光股份,HAS_PRODUCT,Product,海外子品牌Aolynk,报告期内，公司推出海外子品牌Aolynk，专注为全球中小企业提供一站式数字化赋能。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.90,auto
relation_52cabb5b416c6860,ValueChainSegment,网络基础设施,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_52d2a98517682260,Company,紫光股份,HAS_METRIC,Metric,在途物资账面余额,"存货分类：在途物资2025年账面余额383,362,003.61",annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_52fe97fe2a42489a,Company,紫光股份,USES_TECHNOLOGY,Technology,人工智能,公司将AI技术广泛融入产品和解决方案中，持续推动产品智能化升级,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,0.90,auto
relation_534974360eccc5f3,Workload,科学计算,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_53915e94b9e04d09,Metric,直销营业收入,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,公司实物销售收入是否大于劳务收入,1,1.00,auto
relation_53c5490cb0cce13b,Company,紫光股份,HAS_METRIC,Metric,基本每股收益,基本每股收益 0.5893,annual_000938_2025,2025年年度报告,101,归属于母公司股东的净利润,1,1.00,auto
relation_53d49cdb313940e4,Product,存储网络设备,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_540e4a2f0b3dd883,DemandDriver,场景需求,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_541c0fa8a73c90f6,Company,紫光股份,HAS_METRIC,Metric,在建工程账面余额,"2025年在建工程账面余额573,184,168.51元",annual_000938_2025,2025年年度报告,168,合并财务报表主要项目注释（续）,1,1.00,auto
relation_544b5dda83d803af,Technology,云原生,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_54523f20302bb38b,Company,紫光股份,USES_TECHNOLOGY,Technology,芯模联动,重点聚焦“芯模联动”(芯片研发与算法模型深度协同)战略,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_549adbd189da6cb2,Workload,AI训推用,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_54d823821d9d81ef,Product,数字化转型及智能化升级解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,8,注册变更情况,1,1.00,auto
relation_54f52abe20956cb1,Company,紫光股份,USES_TECHNOLOGY,Technology,静态故障检测+秒级自愈,静态故障检测+秒级自愈，保障网络稳定可靠,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,0.90,auto
relation_54f91a740c15d562,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,上市公司监管指引第10号——市值管理,根据《上市公司监管指引第10号——市值管理》等规定，公司制定了《市值管理制度》,annual_000938_2025,2025年年度报告,39,市值管理制度和估值提升计划的制定落实情况,1,1.00,auto
relation_555415d48517ce3b,Metric,大专学历员工数量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,49,公司利润分配及资本公积金转增股本情况,1,1.00,auto
relation_5585f86a52fd3a7b,Company,紫光股份,HAS_METRIC,Metric,主营业务成本_2024,"2024年主营业务成本65,198,107,168.33元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_55bf1b6fd90be97f,Company,紫光股份,HAS_PRODUCT,Product,服务器,新华三集团主要业务包括网络产品、服务器、存储产品、安全产品、云计算产品、互联网信息技术产品的研发、生产、销售等,annual_000938_2025,2025年年度报告,34,公司控制的结构化主体情况,1,0.90,auto
relation_55f129a092834898,Company,紫光股份,USES_TECHNOLOGY,Technology,软件著作权,非专利技术及软件著作权2-10年结合产品生命周期预计使用年限,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,0.90,auto
relation_55f1818d202f9389,Company,紫光股份,HAS_METRIC,Metric,研发投入资本化的金额,表格中2025年和2024年研发投入资本化的金额均为--。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_560fe02dc7d1bfbd,Metric,财务报告重要缺陷数量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_562e50b3cfacef26,Company,紫光股份,HAS_PRODUCT,Product,灵犀智算方案V5.0,公司灵犀智算方案迭代至V5.0 版本，全面支持私域训推、大规模训练、垂直行业类AI 应用开发三类智算中心的建设需求,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_563574d82338d301,Product,宽带接入服务器(BRAS),MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,1.00,auto
relation_5644518dcbefb922,Company,紫光股份,DISCLOSES_RISK,Risk,供应链波动,也面临着竞争加剧与供应链波动等多重挑战,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.90,auto
relation_564f5856bf8c7ac9,ValueChainSegment,高效多元算力,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_568ee7a4e15cfc37,Company,紫光股份,HAS_METRIC,Metric,国内收入,"国内收入：2025年92,037,811,596.19元，占营业收入比重95.13%。",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_56c2131a23c9136b,Product,MegaBook 双系统平板,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_57584e80e776415d,Company,紫光股份,HAS_METRIC,Metric,销售量,"2025年销售量96,748,339,344.03元，同比增减22.43%",annual_000938_2025,2025年年度报告,21,√是 □否,1,1.00,auto
relation_57755c9ff35287cd,Metric,库存量_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,√是 □否,1,1.00,auto
relation_57ce15d52422ea86,Metric,IT产品分销与供应链服务成本同比增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_57d08cbbe668237d,Company,紫光股份,USES_TECHNOLOGY,Technology,人工智能,提供云计算、大数据、人工智能、工业互联网、信息安全、智能联接、边缘计算、统一运维等在内的一站式数字化解决方案,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,0.90,auto
relation_57d57c07f61b8b26,Company,紫光股份,HAS_METRIC,Metric,营业成本_2025,"减：营业成本49 82,631,846,618.39",annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_57d88c8816b1560c,Company,紫光股份,HAS_PRODUCT,Product,人工智能,持续在网络、安全、计算、存储、云计算、人工智能等重点领域的研发投入，夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_57fd9f5b8a33f076,Product,计算,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,24,费用,1,1.00,auto
relation_57fef1063cf4a444,IndustryConcept,政务网,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,1.00,auto
relation_583a1b3c839a6d4c,Company,紫光股份,HAS_PRODUCT,Product,新一代旗舰级AI服务器,完成新一代R5500系列服务器发布,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_5842ee7c0f6096b3,Technology,智能运维,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,收入与成本,1,1.00,auto
relation_58775bc70b61be78,Product,数据库,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_589eb5eceb7260f4,Company,紫光股份,HAS_PRODUCT,Product,紫光数字经济科技园（一期）智能工厂项目,"紫光数字经济科技园（一期）智能工厂项目 64.15 4,408,326.75 3,837,998.42 3.05",annual_000938_2025,2025年年度报告,169,合并财务报表主要项目注释（续）,1,0.90,auto
relation_58cdc74f20695fb5,Metric,人工智能核心产业规模,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_59e19b3e72866727,Product,网络,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,24,费用,1,1.00,auto
relation_5a5bd13add9b9149,Product,H3C UniPoD S80000 超节点产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_5a79642baf0747f8,Metric,加权平均净资产收益率,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_5a7c3fc3a059800b,Product,软件,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,1.00,auto
relation_5a8a98b211eeed23,Company,紫光股份,HAS_PRODUCT,Product,LinSeer Cube 大模型一体机,推出LinSeer Cube 大模型一体机,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_5a9644a8325c6709,ValueChainSegment,路由器,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_5ab85b2ff434633b,ValueChainSegment,大模型相关产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
