claim_id,claim_type,topic,claim_text,companies,mechanism,direction,horizon,metric,value,unit,source_report_id,source_title,page,section,source_tier,evidence_span,confidence,as_of_date,exposure_level,review_status,reviewer_note,quality_flags,conflict_group_id
claim_4935bb382be403dd,mechanism,AI芯片,"AI芯片 的技术机理：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning： TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",[],AI芯片 由  TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   N... 驱动,positive,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,3,AI,2," TPUv Gaudi  KNL K  GTX  HBME HBM  Pentium  HBM   NVLink . GDDR HBM GDDR PCIe . NVLink .  PCIe . PCIe . .         There are additional strategies and algorithms to accelerate training or reduce memory usage, such as Activation Recomputation [34], [35], as well as enhanced communication and computation overlap during parallelism [36], among others.",0.70,2024,,auto,,,
claim_5fc26c19f33042b9,mechanism,AI芯片,"AI芯片 的技术机理：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：1) NVLink Bridge Enables Tensor Parallel between PCIe GPUs: With the advent of LLMs, we integrated the NVLink Bridge into our system.",[],AI芯片 由 1) NVLink Bridge Enables Tensor Parallel between PCIe GPUs: With the advent o... 驱动,positive,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,8,NVLink Bridge Enables Tensor Parallel be,2,"1) NVLink Bridge Enables Tensor Parallel between PCIe GPUs: With the advent of LLMs, we integrated the NVLink Bridge into our system.",0.70,2024,,auto,,,
claim_97b48b81964542fe,mechanism,AI芯片,"AI芯片 的技术机理：FlashAttention Fast and Memory-Efficient Exact Attention with IO-Awareness：Additionally, block-sparse FlashAttention enables the Transformers to scale to sequence length 64K, achieving 63.1 accuracy4 on Path-256.",[],"AI芯片 由 Additionally, block-sparse FlashAttention enables the Transformers to scale t... 驱动",positive,,,,,industry_tech_flashattention_2022,FlashAttention Fast and Memory-Efficient Exact Attention with IO-Awareness,9,3 Benchmarking Attentio,2,"Additionally, block-sparse FlashAttention enables the Transformers to scale to sequence length 64K, achieving 63.1 accuracy4 on Path-256.",0.70,2022,,auto,,,
claim_bfa683cacb3762fc,mechanism,AI芯片,"AI芯片 的技术机理：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：### Integration Technology Design Cycle Cost/$ Integration Energy Efficiency Performance | Monolithic ASIC Chiplet PCB | >1 year >1,000,000 +++ +++ +++ months 1,000-1,000,000 ++ ++ ++ weeks 100-10,000 + + + | | --- | --- |",[],AI芯片 由 ### Integration Technology Design Cycle Cost/$ Integration Energy Efficiency ... 驱动,positive,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,2,AI,2,"### Integration Technology Design Cycle Cost/$ Integration Energy Efficiency Performance | Monolithic ASIC Chiplet PCB | >1 year >1,000,000 +++ +++ +++ months 1,000-1,000,000 ++ ++ ++ weeks 100-10,000 + + + | | --- | --- |",0.70,2024,,auto,,,
claim_76b7a804e0463256,mechanism,AI芯片,"AI芯片 的技术机理：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：### Protocol Institution Typical Energy Efficiency (pJ/bit) Maximum Speed (Gbps/wire) Fault Tolerance Mechanism | USR [21] AIB [22], [23] BoW [24], [25] HBM [26] LINPINCON [27] UCIe [28] AAC [29], [30] | \\ <0.6 [21] >20 [21] N/A Intel 0.85 (Gen1) 2 (Gen1) [22], 6.4 (Gen2) [23] N/A ODSA <0.25-1.0 [25] 32 [24] N/A JESDC \\ 6.4 ECC TSMC 0.424 2.8 N/A UCIe Union 0.25-1.25 [28] 32 GT/s [28] CRC + Retransmission China Chiplet Industry Alliance 2.5 [29] 128 [30] CRC + BER + Retransmission | | --- | --",[],AI芯片 由 ### Protocol Institution Typical Energy Efficiency (pJ/bit) Maximum Speed (Gb... 驱动,positive,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,4,AI,2,"### Protocol Institution Typical Energy Efficiency (pJ/bit) Maximum Speed (Gbps/wire) Fault Tolerance Mechanism | USR [21] AIB [22], [23] BoW [24], [25] HBM [26] LINPINCON [27] UCIe [28] AAC [29], [30] | \\ <0.6 [21] >20 [21] N/A Intel 0.85 (Gen1) 2 (Gen1) [22], 6.4 (Gen2) [23] N/A ODSA <0.25-1.0 [25] 32 [24] N/A JESDC \\ 6.4 ECC TSMC 0.424 2.8 N/A UCIe Union 0.25-1.25 [28] 32 GT/s [28] CRC + Retransmission China Chiplet Industry Alliance 2.5 [29] 128 [30] CRC + BER + Retransmission | | --- | --",0.70,2024,,auto,,,
claim_20df03f74d5c0008,mechanism,AI芯片,"AI芯片 的技术机理：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：y efficiency, heterogeneous integration based on chiplet becomes a promising way to keep scaling while minimizing the total cost.",[],"AI芯片 由 y efficiency, heterogeneous integration based on chiplet becomes a promising ... 驱动",positive,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,5,AI,2,"y efficiency, heterogeneous integration based on chiplet becomes a promising way to keep scaling while minimizing the total cost.",0.70,2024,,auto,,,
claim_26a60c007f698fa3,mechanism,AI芯片,"AI芯片 的技术机理：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：CONCLUSION With the boom in AI models and fast-increasing demands on performance and energy efficiency, heterogeneous integration based on chiplet becomes a promising way to keep scaling while minimizing the total cost.",[],AI芯片 由 CONCLUSION With the boom in AI models and fast-increasing demands on performa... 驱动,positive,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,5,AI,2,"CONCLUSION With the boom in AI models and fast-increasing demands on performance and energy efficiency, heterogeneous integration based on chiplet becomes a promising way to keep scaling while minimizing the total cost.",0.70,2024,,auto,,,
claim_22f06ca40622b1c3,mechanism,AI芯片,"AI芯片 的技术机理：Efficient Memory Management for Large Language Model Serving with PagedAttention：5.1 Kernel-level Optimization Since PagedAttention introduces memory access patterns that are not efficiently supported by existing systems, we develop several GPU kernels for optimizing it.",[],AI芯片 由 5.1 Kernel-level Optimization Since PagedAttention introduces memory access p... 驱动,positive,,,,,industry_tech_pagedattention_vllm_2023,Efficient Memory Management for Large Language Model Serving with PagedAttention,9,1 Kernel-level Optimization,2,"5.1 Kernel-level Optimization Since PagedAttention introduces memory access patterns that are not efficiently supported by existing systems, we develop several GPU kernels for optimizing it.",0.70,2023,,auto,,,
claim_fe4095e4551ad1ad,bottleneck,AI芯片,AI芯片 的约束或瓶颈：HIR 2023 Thermal：This power electronics power density increase to 100 kW/L represents a factor of 5 to 10 increase with respect to the state-of-the-art electric-drive vehicle power electronics.,[],AI芯片 受 This power electronics power density increase to 100 kW/L represents a factor... 约束,negative,,,,,industry_tech_hir_thermal_2023,HIR 2023 Thermal,9,5 Heterogeneous Integration for Harsh En,1,This power electronics power density increase to 100 kW/L represents a factor of 5 to 10 increase with respect to the state-of-the-art electric-drive vehicle power electronics.,0.78,2023,,auto,,,
claim_5b2eed74309a78eb,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：IRDS 2024 Executive Packaging Tutorial Part 1：ts multiple HBM stacks, ensuring sufficient memory bandwidth to keep the GPU cores fed with data.",[],"AI芯片 受 ts multiple HBM stacks, ensuring sufficient memory bandwidth to keep the GPU ... 约束",negative,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,99,AI,1,"ts multiple HBM stacks, ensuring sufficient memory bandwidth to keep the GPU cores fed with data.",0.78,2024,,auto,,,
claim_ce2314a092edb9f8,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：IRDS 2024 Executive Packaging Tutorial Part 1：Advanced Packaging Technologies: o Foveros 3D Stacking—Intel’s Foveros technology enables 3D stacking of chiplets, where one tile can be stacked on top of another, significantly increasing density and performance while reducing latency.",[],AI芯片 受 Advanced Packaging Technologies: o Foveros 3D Stacking—Intel’s Foveros techno... 约束,negative,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,99,Xe-HPC Architecture:,1,"Advanced Packaging Technologies: o Foveros 3D Stacking—Intel’s Foveros technology enables 3D stacking of chiplets, where one tile can be stacked on top of another, significantly increasing density and performance while reducing latency.",0.78,2024,,auto,,,
claim_45c8e7761ee805a6,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：IRDS 2024 Executive Packaging Tutorial Part 1：o HBM2e Chiplets—The HBM2e memory is integrated as chiplets, providing high memory bandwidth directly on the package, reducing the need for external memory access and improving performance.",[],"AI芯片 受 o HBM2e Chiplets—The HBM2e memory is integrated as chiplets, providing high m... 约束",negative,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,100,Compute Chiplets:,1,"o HBM2e Chiplets—The HBM2e memory is integrated as chiplets, providing high memory bandwidth directly on the package, reducing the need for external memory access and improving performance.",0.78,2024,,auto,,,
claim_cbc7a8e8908d5054,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：IRDS 2024 Executive Packaging Tutorial Part 1：EMIB provides a robust solution for horizontal chiplet integration, offering high bandwidth and low latency communication, while Foveros allows for vertical stacking, increasing transistor density and enabling heterogeneous integration.",[],"AI芯片 受 EMIB provides a robust solution for horizontal chiplet integration, offering ... 约束",negative,,,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,104,Interconnect vs. Stacking:,1,"EMIB provides a robust solution for horizontal chiplet integration, offering high bandwidth and low latency communication, while Foveros allows for vertical stacking, increasing transistor density and enabling heterogeneous integration.",0.78,2024,,auto,,,
claim_9283a69d2219045b,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：Debendra Das Sharma Intel Senior Fellow and co-GM Memory and I/O Technologies Chair of UCIe Consortium Universal Chiplet Interconnect ExpressTM (UCIeTM) is an open industry standard interconnect offering high-bandwidth, low-latency, power-efficient, and cost-effective on-package connectivity between chiplets.",[],AI芯片 受 Debendra Das Sharma Intel Senior Fellow and co-GM Memory and I/O Technologies... 约束,negative,,,,,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,1,,1,"Debendra Das Sharma Intel Senior Fellow and co-GM Memory and I/O Technologies Chair of UCIe Consortium Universal Chiplet Interconnect ExpressTM (UCIeTM) is an open industry standard interconnect offering high-bandwidth, low-latency, power-efficient, and cost-effective on-package connectivity between chiplets.",0.78,2024,,auto,,,
claim_2da3e8e112357084,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：The mechanisms supported include discovery of chiplets and their conﬁguration; initialization of chiplet structures and parameters (i.e., serial EEPROM replacement); ﬁrmware download; power and thermal management; error reporting; telemetry; retrieval of log and crash dump information; test and debug; initiation and reporting of self-test status; and various aspects of chiplet security.",[],AI芯片 受 The mechanisms supported include discovery of chiplets and their conﬁguration... 约束,negative,,,,,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,2,,1,"The mechanisms supported include discovery of chiplets and their conﬁguration; initialization of chiplet structures and parameters (i.e., serial EEPROM replacement); ﬁrmware download; power and thermal management; error reporting; telemetry; retrieval of log and crash dump information; test and debug; initiation and reporting of self-test status; and various aspects of chiplet security.",0.78,2024,,auto,,,
claim_1b85b0d27664fee8,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：As shown in Table 1, even at 4 GT/s frequency, there are orders of magnitude improvement in bandwidth density over UCIe 2.5D at 32 GT/s (e.g., 300 TB/s/mm2 with UCIe-3D at 1 µm bump pitch vs 1.35 TB/s/mm2 with UCIe-2.5D at 25 µm bump pitch).",[],"AI芯片 受 As shown in Table 1, even at 4 GT/s frequency, there are orders of magnitude ... 约束",negative,,,,,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,6,,1,"As shown in Table 1, even at 4 GT/s frequency, there are orders of magnitude improvement in bandwidth density over UCIe 2.5D at 32 GT/s (e.g., 300 TB/s/mm2 with UCIe-3D at 1 µm bump pitch vs 1.35 TB/s/mm2 with UCIe-2.5D at 25 µm bump pitch).",0.78,2024,,auto,,,
claim_3d043b6b808b16b0,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：In addition, we also develop efficient cross-node all-to-all communication kernels to fully utilize InfiniBand (IB) and NVLink bandwidths.",[],"AI芯片 受 In addition, we also develop efficient cross-node all-to-all communication ke... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"In addition, we also develop efficient cross-node all-to-all communication kernels to fully utilize InfiniBand (IB) and NVLink bandwidths.",0.70,2025,,auto,,,
claim_34bb7cf0564cc0a4,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",[],"AI芯片 受 Secondly, we develop efficient cross-node all-to-all communication kernels to... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"Secondly, we develop efficient cross-node all-to-all communication kernels to fully utilize IB and NVLink bandwidths and conserve Streaming Multiprocessors (SMs) dedicated to communication.",0.70,2025,,auto,,,
claim_5d9e3b78853c2ddd,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",[],"AI芯片 受 This overlap also ensures that, as the model further scales up, as long as we... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,12,Training Framework,2,"This overlap also ensures that, as the model further scales up, as long as we maintain a constant computation-to-communication ratio, we can still employ fine-grained experts across nodes while achieving a near-zero all-to-all communication overhead.",0.70,2025,,auto,,,
claim_939e9fa0ceb07d21,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：In the current Tensor Core implementation of the NVIDIA Hopper architecture, FP8 GEMM suffers from limited accumulation precision.",[],"AI芯片 受 In the current Tensor Core implementation of the NVIDIA Hopper architecture, ... 约束",negative,near_term,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,20,Compute Hardware,2,"In the current Tensor Core implementation of the NVIDIA Hopper architecture, FP8 GEMM suffers from limited accumulation precision.",0.70,2025,,auto,,,
claim_7cd3119e533c50c2,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：DeepSeek-V3 Technical Report：As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",[],"AI芯片 受 As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the ... 约束",negative,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,22,Hyper-Parameters,2,"As DeepSeek-V2, DeepSeek-V3 also employs additional RMSNorm layers after the compressed latent vectors, and multiplies additional scaling factors at the width bottlenecks.",0.70,2025,,auto,,,
claim_5054e81ee652f3b9,bottleneck,AI芯片,AI芯片 的约束或瓶颈：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：China research@deepseek.com Abstract—The rapid progress in Deep Learning (DL) and Large Language Models (LLMs) has exponentially increased demands of computational power and bandwidth.,[],AI芯片 受 China research@deepseek.com Abstract—The rapid progress in Deep Learning (DL)... 约束,negative,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,1,AI,2,China research@deepseek.com Abstract—The rapid progress in Deep Learning (DL) and Large Language Models (LLMs) has exponentially increased demands of computational power and bandwidth.,0.70,2024,,auto,,,
claim_1e55c31b08b895e4,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：Discussion on Congestion Control in RDMA Networks 1) GPU Xid Error: An Xid error [88] is a general GPU fault message that originates from the NVIDIA driver, logged into the kernel or event log of the operating system.",[],AI芯片 受 Discussion on Congestion Control in RDMA Networks 1) GPU Xid Error: An Xid er... 约束,negative,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,11,GPU Xid Error: An Xid error [88] is a ge,2,"Discussion on Congestion Control in RDMA Networks 1) GPU Xid Error: An Xid error [88] is a general GPU fault message that originates from the NVIDIA driver, logged into the kernel or event log of the operating system.",0.70,2024,,auto,,,
claim_a2f7b2feb3f7ee7c,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning：To mitigate this, IB NICs use DCQCN (Data Center Quantized Congestion Notification) [93] as their congestion control algorithm.",[],"AI芯片 受 To mitigate this, IB NICs use DCQCN (Data Center Quantized Congestion Notific... 约束",negative,,,,,industry_tech_fire_flyer_ai_hpc_2024,Fire-Flyer AI-HPC Cost-Effective Software-Hardware Co-Design for Deep Learning,11,GPU Xid Error: An Xid error [88] is a ge,2,"To mitigate this, IB NICs use DCQCN (Data Center Quantized Congestion Notification) [93] as their congestion control algorithm.",0.70,2024,,auto,,,
claim_a2b2cd530a277534,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：From the deep learning inference aspect, for example in real-time application scenarios where low latency is required, ASICs are designed in the seek for better customization.",[],"AI芯片 受 From the deep learning inference aspect, for example in real-time application... 约束",negative,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,1,CTC = TimeComp.,2,"From the deep learning inference aspect, for example in real-time application scenarios where low latency is required, ASICs are designed in the seek for better customization.",0.70,2024,,auto,,,
claim_f9c7a4ddd6b153ca,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：There is a trend showing that every two years, the peak hardware throughput increases 3x but the bandwidth only increases 1.6x [15].",[],"AI芯片 受 There is a trend showing that every two years, the peak hardware throughput i... 约束",negative,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,2,AI,2,"There is a trend showing that every two years, the peak hardware throughput increases 3x but the bandwidth only increases 1.6x [15].",0.70,2024,,auto,,,
claim_228a580ac6d87b64,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：At present, there are many parallel interface standards, such as Advanced Interface Bus (AIB) [22], Bunch of Wires (BoW) [24], high bandwidth memory (HBM) interconnect [26], Low-voltage-In-PackageINter-CONnect (LINPINCON) [27], Universal Chiplet Interconnect Express (UCIe) [34], Advanced Cost-driven Chiplet (ACC) [30].",[],"AI芯片 受 At present, there are many parallel interface standards, such as Advanced Int... 约束",negative,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,3,AI,2,"At present, there are many parallel interface standards, such as Advanced Interface Bus (AIB) [22], Bunch of Wires (BoW) [24], high bandwidth memory (HBM) interconnect [26], Low-voltage-In-PackageINter-CONnect (LINPINCON) [27], Universal Chiplet Interconnect Express (UCIe) [34], Advanced Cost-driven Chiplet (ACC) [30].",0.70,2024,,auto,,,
claim_6fe5e9f104cfc359,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：Therefore, to decrease inference latency, chiplets with more memory channels or higher I/O bandwidth are preferred to be integrated into the SiP.",[],"AI芯片 受 Therefore, to decrease inference latency, chiplets with more memory channels ... 约束",negative,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,3,AI,2,"Therefore, to decrease inference latency, chiplets with more memory channels or higher I/O bandwidth are preferred to be integrated into the SiP.",0.70,2024,,auto,,,
claim_96422048bf12ec31,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：Eris et al., “Leveraging thermally-aware chiplet organization in 2.5 d systems to reclaim dark silicon,” in DATE.",[],"AI芯片 受 Eris et al., “Leveraging thermally-aware chiplet organization in 2.5 d system... 约束",negative,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,6,[45] “IEEE Standard for Test Access Arch,2,"Eris et al., “Leveraging thermally-aware chiplet organization in 2.5 d systems to reclaim dark silicon,” in DATE.",0.70,2024,,auto,,,
claim_afebb1f57150b172,bottleneck,AI芯片,"AI芯片 的约束或瓶颈：Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets：Ma et al., “Tap-2.5d: A thermally-aware chiplet placement m",[],"AI芯片 受 Ma et al., “Tap-2.5d: A thermally-aware chiplet placement m 约束",negative,,,,,industry_tech_heterogeneous_chiplets_ai_2024,Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets,6,AI,2,"Ma et al., “Tap-2.5d: A thermally-aware chiplet placement m",0.70,2024,,auto,,,
claim_4b9200cbf228664b,indicator,AI芯片,AI芯片 的可跟踪指标：HIR 2023 Thermal：This power electronics power density increase to 100 kW/L represents a factor of 5 to 10 increase with respect to the state-of-the-art electric-drive vehicle power electronics.,[],AI芯片 可通过 This power electronics power density increase to 100 kW/L represents a factor... 跟踪,neutral,,power density,100 kW,kW,industry_tech_hir_thermal_2023,HIR 2023 Thermal,9,5 Heterogeneous Integration for Harsh En,1,This power electronics power density increase to 100 kW/L represents a factor of 5 to 10 increase with respect to the state-of-the-art electric-drive vehicle power electronics.,0.78,2023,,auto,,,
claim_cf6e210ac51a0c63,indicator,AI芯片,"AI芯片 的可跟踪指标：IRDS 2024 More Moore：Data and HPC servers – cache integration, memory, IO • AI accelerators in enterprise/cloud • Codec ASICs - 24/7/365 continuous run of video and audio (codec), 5 years minimum time • Networking – Always-on, 500W power envelope • Advanced driver assistance system (ADAS) chips – Autonomous driving • Memory and IO solutions for AI, graphics, HPC Novel compute fabrics • Neural processing unit",[],"AI芯片 可通过 Data and HPC servers – cache integration, memory, IO • AI accelerators in ent... 跟踪",neutral,,,500W,W,industry_tech_irds_more_moore_2024,IRDS 2024 More Moore,6,INTRODUCTION,1,"Data and HPC servers – cache integration, memory, IO • AI accelerators in enterprise/cloud • Codec ASICs - 24/7/365 continuous run of video and audio (codec), 5 years minimum time • Networking – Always-on, 500W power envelope • Advanced driver assistance system (ADAS) chips – Autonomous driving • Memory and IO solutions for AI, graphics, HPC Novel compute fabrics • Neural processing unit",0.78,2024,,auto,,,
claim_21b600ae8d0ff937,indicator,AI芯片,"AI芯片 的可跟踪指标：IRDS 2024 Executive Packaging Tutorial Part 1：Advanced Packaging Technologies: o Foveros 3D Stacking—Intel’s Foveros technology enables 3D stacking of chiplets, where one tile can be stacked on top of another, significantly increasing density and performance while reducing latency.",[],AI芯片 可通过 Advanced Packaging Technologies: o Foveros 3D Stacking—Intel’s Foveros techno... 跟踪,neutral,,latency,,,industry_tech_irds_packaging_tutorial_2024,IRDS 2024 Executive Packaging Tutorial Part 1,99,Xe-HPC Architecture:,1,"Advanced Packaging Technologies: o Foveros 3D Stacking—Intel’s Foveros technology enables 3D stacking of chiplets, where one tile can be stacked on top of another, significantly increasing density and performance while reducing latency.",0.78,2024,,auto,,,
claim_9355dc15ea44803e,indicator,AI芯片,"AI芯片 的可跟踪指标：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：Vertically-Integrated Chiplets for Signiﬁcant Power Performance Improvements with UCIe-3D When the UCIe Consortium was formed in March 2022, we released the well-deﬁned UCIe 1.0 Speciﬁcation addressing planar connectivity (2D and 2.5D).",[],AI芯片 可通过 Vertically-Integrated Chiplets for Signiﬁcant Power Performance Improvements ... 跟踪,neutral,,,,,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,4,,1,"Vertically-Integrated Chiplets for Signiﬁcant Power Performance Improvements with UCIe-3D When the UCIe Consortium was formed in March 2022, we released the well-deﬁned UCIe 1.0 Speciﬁcation addressing planar connectivity (2D and 2.5D).",0.78,2024,,auto,,,
claim_45e72aca4f066e78,indicator,AI芯片,"AI芯片 的可跟踪指标：UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem：As shown in Table 1, even at 4 GT/s frequency, there are orders of magnitude improvement in bandwidth density over UCIe 2.5D at 32 GT/s (e.g., 300 TB/s/mm2 with UCIe-3D at 1 µm bump pitch vs 1.35 TB/s/mm2 with UCIe-2.5D at 25 µm bump pitch).",[],"AI芯片 可通过 As shown in Table 1, even at 4 GT/s frequency, there are orders of magnitude ... 跟踪",neutral,,bandwidth,4 GT/s,GT/s,industry_tech_ucie_2_whitepaper_2024,UCIe 2.0 Specification Continuing Innovation to Drive an Open Chiplet Ecosystem,6,,1,"As shown in Table 1, even at 4 GT/s frequency, there are orders of magnitude improvement in bandwidth density over UCIe 2.5D at 32 GT/s (e.g., 300 TB/s/mm2 with UCIe-3D at 1 µm bump pitch vs 1.35 TB/s/mm2 with UCIe-2.5D at 25 µm bump pitch).",0.78,2024,,auto,,,
claim_ec0a33210f9e9ff0,indicator,AI芯片,"AI芯片 的可跟踪指标：DeepSeek-V3 Technical Report：To further push the boundaries of open-source model capabilities, we scale up our models and introduce DeepSeek-V3, a large Mixture-of-Experts (MoE) model with 671B parameters, of which 37B are activated for each token.",[],"AI芯片 可通过 To further push the boundaries of open-source model capabilities, we scale up... 跟踪",neutral,,parameters,671B parameters,parameters,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,4,Introduction,2,"To further push the boundaries of open-source model capabilities, we scale up our models and introduce DeepSeek-V3, a large Mixture-of-Experts (MoE) model with 671B parameters, of which 37B are activated for each token.",0.70,2025,,auto,,,
claim_72ef8815aed022c5,indicator,AI芯片,"AI芯片 的可跟踪指标：DeepSeek-V3 Technical Report：On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",[],"AI芯片 可通过 On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o... 跟踪",neutral,,,,,industry_tech_deepseek_v3_2025,DeepSeek-V3 Technical Report,32,AI,2,"On the factual knowledge benchmark, SimpleQA, DeepSeek-V3 falls behind GPT-4o and Claude-Sonnet, primarily due to its design focus and resource allocation.",0.70,2025,,auto,,,
